Time,Temperature
17-Jul-2023 08:54:26,24.0781
17-Jul-2023 08:54:36,24.0938
17-Jul-2023 08:54:46,24.0859
17-Jul-2023 08:54:56,24.125
17-Jul-2023 08:55:06,24.1328
17-Jul-2023 08:55:16,24.1562
17-Jul-2023 08:55:26,24.1797
17-Jul-2023 08:55:36,24.1641
17-Jul-2023 08:55:46,24.2188
17-Jul-2023 08:55:56,24.25
17-Jul-2023 08:56:06,24.2578
17-Jul-2023 08:56:16,24.2812
17-Jul-2023 08:56:26,24.3125
17-Jul-2023 08:56:36,24.3359
17-Jul-2023 08:56:46,24.3359
17-Jul-2023 08:56:56,24.375
17-Jul-2023 08:57:06,24.3984
17-Jul-2023 08:57:16,24.4141
17-Jul-2023 08:57:26,24.4375
17-Jul-2023 08:57:36,24.4688
17-Jul-2023 08:57:46,24.5078
17-Jul-2023 08:57:56,24.5156
17-Jul-2023 08:58:06,24.5234
17-Jul-2023 08:58:16,24.5469
17-Jul-2023 08:58:26,24.5625
17-Jul-2023 08:58:36,24.5703
17-Jul-2023 08:58:46,24.5781
17-Jul-2023 08:58:56,24.6172
17-Jul-2023 08:59:06,24.6484
17-Jul-2023 08:59:16,24.6641
17-Jul-2023 08:59:26,24.6875
17-Jul-2023 08:59:36,24.7188
17-Jul-2023 08:59:46,24.7422
17-Jul-2023 08:59:56,24.7578
17-Jul-2023 09:00:06,24.7812
17-Jul-2023 09:00:16,24.8047
17-Jul-2023 09:00:26,24.8203
17-Jul-2023 09:00:36,24.8672
17-Jul-2023 09:00:46,24.8828
17-Jul-2023 09:00:56,24.9062
17-Jul-2023 09:01:06,24.8906
17-Jul-2023 09:01:16,24.9375
17-Jul-2023 09:01:26,24.9609
17-Jul-2023 09:01:36,24.9922
17-Jul-2023 09:01:46,24.9922
17-Jul-2023 09:01:56,25.0156
17-Jul-2023 09:02:06,25.0391
17-Jul-2023 09:02:16,25.0391
17-Jul-2023 09:02:26,25.0781
17-Jul-2023 09:02:36,25.0859
17-Jul-2023 09:02:46,25.1172
17-Jul-2023 09:02:56,25.1406
17-Jul-2023 09:03:06,25.1484
17-Jul-2023 09:03:16,25.1641
17-Jul-2023 09:03:26,25.1797
17-Jul-2023 09:03:36,25.2188
17-Jul-2023 09:03:46,25.2344
17-Jul-2023 09:03:56,25.2344
17-Jul-2023 09:04:06,25.2578
17-Jul-2023 09:04:16,25.25
17-Jul-2023 09:04:26,25.2734
17-Jul-2023 09:04:37,25.2969
17-Jul-2023 09:04:47,25.3125
17-Jul-2023 09:04:57,25.3281
17-Jul-2023 09:05:07,25.3438
17-Jul-2023 09:05:17,25.3594
17-Jul-2023 09:05:27,25.3594
17-Jul-2023 09:05:37,25.3672
17-Jul-2023 09:05:47,25.4062
17-Jul-2023 09:05:57,25.4219
17-Jul-2023 09:06:07,25.4453
17-Jul-2023 09:06:17,25.4844
17-Jul-2023 09:06:27,25.4688
17-Jul-2023 09:06:37,25.5
17-Jul-2023 09:06:47,25.5156
17-Jul-2023 09:06:57,25.5234
17-Jul-2023 09:07:07,25.5469
17-Jul-2023 09:07:17,25.5469
17-Jul-2023 09:07:27,25.5547
17-Jul-2023 09:07:37,25.5781
17-Jul-2023 09:07:47,25.5703
17-Jul-2023 09:07:57,25.5781
17-Jul-2023 09:08:07,25.6172
17-Jul-2023 09:08:17,25.6328
17-Jul-2023 09:08:27,25.6719
17-Jul-2023 09:08:37,25.6797
17-Jul-2023 09:08:47,25.6875
17-Jul-2023 09:08:57,25.6875
17-Jul-2023 09:09:07,25.6562
17-Jul-2023 09:09:17,25.6172
17-Jul-2023 09:09:27,25.5391
17-Jul-2023 09:09:37,25.5391
17-Jul-2023 09:09:47,25.5547
17-Jul-2023 09:09:57,25.5703
17-Jul-2023 09:10:07,25.5781
17-Jul-2023 09:10:17,25.4844
17-Jul-2023 09:10:27,25.4531
17-Jul-2023 09:10:37,25.4062
17-Jul-2023 09:10:47,25.4062
17-Jul-2023 09:10:57,25.3672
17-Jul-2023 09:11:07,25.4297
17-Jul-2023 09:11:17,25.4688
17-Jul-2023 09:11:27,25.4844
17-Jul-2023 09:11:37,25.4609
17-Jul-2023 09:11:47,25.3984
17-Jul-2023 09:11:57,25.4375
17-Jul-2023 09:12:07,25.4297
17-Jul-2023 09:12:17,25.4688
17-Jul-2023 09:12:27,25.4609
17-Jul-2023 09:12:37,25.5312
17-Jul-2023 09:12:47,25.5469
17-Jul-2023 09:12:57,25.5625
17-Jul-2023 09:13:07,25.5859
17-Jul-2023 09:13:17,25.5781
17-Jul-2023 09:13:27,25.5859
17-Jul-2023 09:13:37,25.5781
17-Jul-2023 09:13:47,25.6406
17-Jul-2023 09:13:57,25.6328
17-Jul-2023 09:14:07,25.6562
17-Jul-2023 09:14:17,25.6719
17-Jul-2023 09:14:27,25.6641
17-Jul-2023 09:14:37,25.6562
17-Jul-2023 09:14:47,25.6484
17-Jul-2023 09:14:57,25.5859
17-Jul-2023 09:15:07,25.625
17-Jul-2023 09:15:17,25.6406
17-Jul-2023 09:15:27,25.6094
17-Jul-2023 09:15:37,25.5938
17-Jul-2023 09:15:47,25.6172
17-Jul-2023 09:15:57,25.5859
17-Jul-2023 09:16:07,25.6094
17-Jul-2023 09:16:17,25.6094
17-Jul-2023 09:16:27,25.5391
17-Jul-2023 09:16:37,25.5391
17-Jul-2023 09:16:47,25.5703
17-Jul-2023 09:16:57,25.5703
17-Jul-2023 09:17:07,25.6094
17-Jul-2023 09:17:17,25.6406
17-Jul-2023 09:17:27,25.6094
17-Jul-2023 09:17:37,25.5547
17-Jul-2023 09:17:47,25.5469
17-Jul-2023 09:17:57,25.5859
17-Jul-2023 09:18:07,25.5859
17-Jul-2023 09:18:17,25.5859
17-Jul-2023 09:18:27,25.6094
17-Jul-2023 09:18:37,25.6172
17-Jul-2023 09:18:47,25.6094
17-Jul-2023 09:18:57,25.6094
17-Jul-2023 09:19:07,25.6406
17-Jul-2023 09:19:17,25.6094
17-Jul-2023 09:19:27,25.6172
17-Jul-2023 09:19:37,25.6484
17-Jul-2023 09:19:47,25.6641
17-Jul-2023 09:19:57,25.6797
17-Jul-2023 09:20:07,25.6797
17-Jul-2023 09:20:17,25.7266
17-Jul-2023 09:20:27,25.75
17-Jul-2023 09:20:37,25.75
17-Jul-2023 09:20:47,25.7578
17-Jul-2023 09:20:57,25.7578
17-Jul-2023 09:21:07,25.7734
17-Jul-2023 09:21:17,25.7969
17-Jul-2023 09:21:27,25.8281
17-Jul-2023 09:21:37,25.8359
17-Jul-2023 09:21:47,25.8594
17-Jul-2023 09:21:57,25.875
17-Jul-2023 09:22:07,25.8672
17-Jul-2023 09:22:17,25.9141
17-Jul-2023 09:22:27,25.9062
17-Jul-2023 09:22:37,25.9219
17-Jul-2023 09:22:47,25.9531
17-Jul-2023 09:22:57,25.9531
17-Jul-2023 09:23:07,25.9531
17-Jul-2023 09:23:17,26
17-Jul-2023 09:23:27,26.0078
17-Jul-2023 09:23:37,26.0234
17-Jul-2023 09:23:47,26.0312
17-Jul-2023 09:23:57,26.0469
17-Jul-2023 09:24:07,26.0547
17-Jul-2023 09:24:17,26.0859
17-Jul-2023 09:24:27,26.0781
17-Jul-2023 09:24:37,26.0781
17-Jul-2023 09:24:47,26.1016
17-Jul-2023 09:24:57,26.1016
17-Jul-2023 09:25:07,26.1328
17-Jul-2023 09:25:17,26.1328
17-Jul-2023 09:25:27,26.1406
17-Jul-2023 09:25:37,26.1562
17-Jul-2023 09:25:47,26.1797
17-Jul-2023 09:25:57,26.1797
17-Jul-2023 09:26:07,26.2031
17-Jul-2023 09:26:17,26.2031
17-Jul-2023 09:26:27,26.2344
17-Jul-2023 09:26:37,26.25
17-Jul-2023 09:26:47,26.2656
17-Jul-2023 09:26:57,26.2969
17-Jul-2023 09:27:07,26.3047
17-Jul-2023 09:27:17,26.3125
17-Jul-2023 09:27:27,26.2812
17-Jul-2023 09:27:37,26.3047
17-Jul-2023 09:27:47,26.2969
17-Jul-2023 09:27:57,26.3281
17-Jul-2023 09:28:07,26.3281
17-Jul-2023 09:28:17,26.3281
17-Jul-2023 09:28:27,26.3281
17-Jul-2023 09:28:37,26.2656
17-Jul-2023 09:28:47,26.2891
17-Jul-2023 09:28:57,26.2188
17-Jul-2023 09:29:07,26.1562
17-Jul-2023 09:29:17,26.1172
17-Jul-2023 09:29:27,26.125
17-Jul-2023 09:29:37,26.0781
17-Jul-2023 09:29:47,26.0625
17-Jul-2023 09:29:57,26.125
17-Jul-2023 09:30:07,26.1094
17-Jul-2023 09:30:17,26.0703
17-Jul-2023 09:30:27,26.0312
17-Jul-2023 09:30:37,25.9844
17-Jul-2023 09:30:47,25.9922
17-Jul-2023 09:30:57,25.9609
17-Jul-2023 09:31:07,25.9219
17-Jul-2023 09:31:17,25.9141
17-Jul-2023 09:31:27,25.9297
17-Jul-2023 09:31:37,25.9375
17-Jul-2023 09:31:47,25.9453
17-Jul-2023 09:31:57,25.9844
17-Jul-2023 09:32:07,26.0156
17-Jul-2023 09:32:17,26.0547
17-Jul-2023 09:32:27,26.0703
17-Jul-2023 09:32:37,26.0859
17-Jul-2023 09:32:47,26.0625
17-Jul-2023 09:32:57,26.0703
17-Jul-2023 09:33:07,26.1328
17-Jul-2023 09:33:17,26.1797
17-Jul-2023 09:33:27,26.1875
17-Jul-2023 09:33:38,26.1484
17-Jul-2023 09:33:48,26.2188
17-Jul-2023 09:33:58,26.125
17-Jul-2023 09:34:08,26.0312
17-Jul-2023 09:34:18,26
17-Jul-2023 09:34:28,26.0625
17-Jul-2023 09:34:38,26.1016
17-Jul-2023 09:34:48,26.1094
17-Jul-2023 09:34:58,26.0547
17-Jul-2023 09:35:08,26.0234
17-Jul-2023 09:35:18,26.0312
17-Jul-2023 09:35:28,26.0547
17-Jul-2023 09:35:38,26.0781
17-Jul-2023 09:35:48,26.0625
17-Jul-2023 09:35:58,26.1016
17-Jul-2023 09:36:08,26.0781
17-Jul-2023 09:36:18,26.0703
17-Jul-2023 09:36:28,26.0547
17-Jul-2023 09:36:38,26.0391
17-Jul-2023 09:36:48,25.9922
17-Jul-2023 09:36:58,26.0312
17-Jul-2023 09:37:08,26.0234
17-Jul-2023 09:37:18,25.9609
17-Jul-2023 09:37:28,25.9531
17-Jul-2023 09:37:38,25.9766
17-Jul-2023 09:37:48,25.9844
17-Jul-2023 09:37:58,26.0078
17-Jul-2023 09:38:08,26.0078
17-Jul-2023 09:38:18,25.9844
17-Jul-2023 09:38:28,26.0078
17-Jul-2023 09:38:38,25.9531
17-Jul-2023 09:38:48,25.9844
17-Jul-2023 09:38:58,25.9844
17-Jul-2023 09:39:08,26
17-Jul-2023 09:39:18,25.9766
17-Jul-2023 09:39:28,25.9766
17-Jul-2023 09:39:38,25.9844
17-Jul-2023 09:39:48,25.9766
17-Jul-2023 09:39:58,25.9766
17-Jul-2023 09:40:08,25.9844
17-Jul-2023 09:40:18,25.9609
17-Jul-2023 09:40:28,26
17-Jul-2023 09:40:38,26.0234
17-Jul-2023 09:40:48,26.0312
17-Jul-2023 09:40:58,26.0156
17-Jul-2023 09:41:08,26.0156
17-Jul-2023 09:41:18,26.0391
17-Jul-2023 09:41:28,26.0547
17-Jul-2023 09:41:38,26.0625
17-Jul-2023 09:41:48,26.0859
17-Jul-2023 09:41:58,26.0703
17-Jul-2023 09:42:08,26.1094
17-Jul-2023 09:42:18,26.1328
17-Jul-2023 09:42:28,26.1562
17-Jul-2023 09:42:38,26.1719
17-Jul-2023 09:42:48,26.2031
17-Jul-2023 09:42:58,26.2266
17-Jul-2023 09:43:08,26.2422
17-Jul-2023 09:43:18,26.2734
17-Jul-2023 09:43:28,26.2578
17-Jul-2023 09:43:38,26.2812
17-Jul-2023 09:43:48,26.3047
17-Jul-2023 09:43:58,26.3125
17-Jul-2023 09:44:08,26.3672
17-Jul-2023 09:44:18,26.3594
17-Jul-2023 09:44:28,26.3984
17-Jul-2023 09:44:38,26.4297
17-Jul-2023 09:44:48,26.4375
17-Jul-2023 09:44:58,26.4531
17-Jul-2023 09:45:08,26.4688
17-Jul-2023 09:45:18,26.4453
17-Jul-2023 09:45:28,26.5
17-Jul-2023 09:45:38,26.5
17-Jul-2023 09:45:48,26.4844
17-Jul-2023 09:45:58,26.5
17-Jul-2023 09:46:08,26.5078
17-Jul-2023 09:46:18,26.5156
17-Jul-2023 09:46:28,26.5547
17-Jul-2023 09:46:38,26.5625
17-Jul-2023 09:46:48,26.6016
17-Jul-2023 09:46:58,26.625
17-Jul-2023 09:47:08,26.6484
17-Jul-2023 09:47:18,26.6641
17-Jul-2023 09:47:28,26.6719
17-Jul-2023 09:47:38,26.6797
17-Jul-2023 09:47:48,26.6641
17-Jul-2023 09:47:58,26.6641
17-Jul-2023 09:48:08,26.6484
17-Jul-2023 09:48:18,26.6641
17-Jul-2023 09:48:28,26.6562
17-Jul-2023 09:48:38,26.6641
17-Jul-2023 09:48:48,26.6328
17-Jul-2023 09:48:58,26.6797
17-Jul-2023 09:49:08,26.6953
17-Jul-2023 09:49:18,26.6875
17-Jul-2023 09:49:28,26.6797
17-Jul-2023 09:49:38,26.6406
17-Jul-2023 09:49:48,26.5703
17-Jul-2023 09:49:58,26.5469
17-Jul-2023 09:50:08,26.4844
17-Jul-2023 09:50:18,26.4688
17-Jul-2023 09:50:28,26.4375
17-Jul-2023 09:50:38,26.3906
17-Jul-2023 09:50:48,26.3672
17-Jul-2023 09:50:58,26.3281
17-Jul-2023 09:51:08,26.2422
17-Jul-2023 09:51:18,26.2344
17-Jul-2023 09:51:28,26.2578
17-Jul-2023 09:51:38,26.2734
17-Jul-2023 09:51:48,26.1953
17-Jul-2023 09:51:58,26.1406
17-Jul-2023 09:52:08,26.1641
17-Jul-2023 09:52:18,26.1953
17-Jul-2023 09:52:28,26.2656
17-Jul-2023 09:52:38,26.1875
17-Jul-2023 09:52:48,26.1797
17-Jul-2023 09:52:58,26.2656
17-Jul-2023 09:53:08,26.3516
17-Jul-2023 09:53:18,26.3906
17-Jul-2023 09:53:28,26.4297
17-Jul-2023 09:53:38,26.4531
17-Jul-2023 09:53:48,26.4453
17-Jul-2023 09:53:58,26.4297
17-Jul-2023 09:54:08,26.4844
17-Jul-2023 09:54:18,26.5156
17-Jul-2023 09:54:28,26.5
17-Jul-2023 09:54:38,26.4453
17-Jul-2023 09:54:48,26.4141
17-Jul-2023 09:54:58,26.3984
17-Jul-2023 09:55:08,26.3984
17-Jul-2023 09:55:18,26.4219
17-Jul-2023 09:55:28,26.4062
17-Jul-2023 09:55:38,26.3828
17-Jul-2023 09:55:48,26.3594
17-Jul-2023 09:55:58,26.3516
17-Jul-2023 09:56:08,26.3516
17-Jul-2023 09:56:18,26.3906
17-Jul-2023 09:56:28,26.3594
17-Jul-2023 09:56:38,26.3906
17-Jul-2023 09:56:48,26.3672
17-Jul-2023 09:56:58,26.375
17-Jul-2023 09:57:08,26.3438
17-Jul-2023 09:57:18,26.3281
17-Jul-2023 09:57:28,26.2812
17-Jul-2023 09:57:38,26.3281
17-Jul-2023 09:57:48,26.3125
17-Jul-2023 09:57:58,26.3047
17-Jul-2023 09:58:08,26.3203
17-Jul-2023 09:58:18,26.2891
17-Jul-2023 09:58:28,26.3438
17-Jul-2023 09:58:38,26.2656
17-Jul-2023 09:58:48,26.2656
17-Jul-2023 09:58:58,26.2812
17-Jul-2023 09:59:08,26.2656
17-Jul-2023 09:59:18,26.2969
17-Jul-2023 09:59:28,26.2266
17-Jul-2023 09:59:38,26.2344
17-Jul-2023 09:59:48,26.2422
17-Jul-2023 09:59:58,26.2578
17-Jul-2023 10:00:08,26.2891
17-Jul-2023 10:00:18,26.2969
17-Jul-2023 10:00:28,26.2578
17-Jul-2023 10:00:38,26.2812
17-Jul-2023 10:00:48,26.3047
17-Jul-2023 10:00:58,26.3047
17-Jul-2023 10:01:08,26.2969
17-Jul-2023 10:01:18,26.2656
17-Jul-2023 10:01:28,26.2344
17-Jul-2023 10:01:38,26.2266
17-Jul-2023 10:01:48,26.2344
17-Jul-2023 10:01:58,26.2188
17-Jul-2023 10:02:08,26.1953
17-Jul-2023 10:02:18,26.2344
17-Jul-2023 10:02:28,26.2031
17-Jul-2023 10:02:38,26.1797
17-Jul-2023 10:02:48,26.1641
17-Jul-2023 10:02:58,26.1641
17-Jul-2023 10:03:08,26.1406
17-Jul-2023 10:03:18,26.1406
17-Jul-2023 10:03:28,26.1406
17-Jul-2023 10:03:38,26.1797
17-Jul-2023 10:03:48,26.1719
17-Jul-2023 10:03:58,26.1562
17-Jul-2023 10:04:08,26.1562
17-Jul-2023 10:04:18,26.2188
17-Jul-2023 10:04:28,26.2578
17-Jul-2023 10:04:38,26.2812
17-Jul-2023 10:04:48,26.2812
17-Jul-2023 10:04:58,26.2734
17-Jul-2023 10:05:08,26.2734
17-Jul-2023 10:05:18,26.3047
17-Jul-2023 10:05:28,26.2969
17-Jul-2023 10:05:38,26.3047
17-Jul-2023 10:05:48,26.3047
17-Jul-2023 10:05:58,26.3516
17-Jul-2023 10:06:08,26.3438
17-Jul-2023 10:06:18,26.3438
17-Jul-2023 10:06:28,26.3438
17-Jul-2023 10:06:38,26.375
17-Jul-2023 10:06:48,26.3828
17-Jul-2023 10:06:58,26.375
17-Jul-2023 10:07:08,26.4219
17-Jul-2023 10:07:18,26.4141
17-Jul-2023 10:07:28,26.4375
17-Jul-2023 10:07:38,26.4375
17-Jul-2023 10:07:48,26.4688
17-Jul-2023 10:07:59,26.4922
17-Jul-2023 10:08:09,26.5078
17-Jul-2023 10:08:19,26.5391
17-Jul-2023 10:08:29,26.5469
17-Jul-2023 10:08:39,26.5703
17-Jul-2023 10:08:49,26.5781
17-Jul-2023 10:08:59,26.5781
17-Jul-2023 10:09:09,26.5703
17-Jul-2023 10:09:19,26.6172
17-Jul-2023 10:09:29,26.625
17-Jul-2023 10:09:39,26.6172
17-Jul-2023 10:09:49,26.6484
17-Jul-2023 10:09:59,26.6562
17-Jul-2023 10:10:09,26.6875
17-Jul-2023 10:10:19,26.7109
17-Jul-2023 10:10:29,26.7109
17-Jul-2023 10:10:39,26.6953
17-Jul-2023 10:10:49,26.7344
17-Jul-2023 10:10:59,26.7344
17-Jul-2023 10:11:09,26.6953
17-Jul-2023 10:11:19,26.6641
17-Jul-2023 10:11:29,26.6484
17-Jul-2023 10:11:39,26.625
17-Jul-2023 10:11:49,26.5547
17-Jul-2023 10:11:59,26.5469
17-Jul-2023 10:12:09,26.5
17-Jul-2023 10:12:19,26.4844
17-Jul-2023 10:12:29,26.4688
17-Jul-2023 10:12:39,26.4375
17-Jul-2023 10:12:49,26.4141
17-Jul-2023 10:12:59,26.4062
17-Jul-2023 10:13:09,26.3984
17-Jul-2023 10:13:19,26.3672
17-Jul-2023 10:13:29,26.3594
17-Jul-2023 10:13:39,26.375
17-Jul-2023 10:13:49,26.375
17-Jul-2023 10:13:59,26.3516
17-Jul-2023 10:14:09,26.3281
17-Jul-2023 10:14:19,26.3672
17-Jul-2023 10:14:29,26.4062
17-Jul-2023 10:14:39,26.4297
17-Jul-2023 10:14:49,26.4531
17-Jul-2023 10:14:59,26.4453
17-Jul-2023 10:15:09,26.4219
17-Jul-2023 10:15:19,26.5
17-Jul-2023 10:15:29,26.5234
17-Jul-2023 10:15:39,26.5469
17-Jul-2023 10:15:49,26.5625
17-Jul-2023 10:15:59,26.5703
17-Jul-2023 10:16:09,26.5625
17-Jul-2023 10:16:19,26.5938
17-Jul-2023 10:16:29,26.5703
17-Jul-2023 10:16:39,26.5391
17-Jul-2023 10:16:49,26.5078
17-Jul-2023 10:16:59,26.5078
17-Jul-2023 10:17:09,26.4453
17-Jul-2023 10:17:19,26.4453
17-Jul-2023 10:17:29,26.4844
17-Jul-2023 10:17:39,26.4844
17-Jul-2023 10:17:49,26.4844
17-Jul-2023 10:17:59,26.4766
17-Jul-2023 10:18:09,26.4766
17-Jul-2023 10:18:19,26.4688
17-Jul-2023 10:18:29,26.4219
17-Jul-2023 10:18:39,26.4219
17-Jul-2023 10:18:49,26.4375
17-Jul-2023 10:18:59,26.4297
17-Jul-2023 10:19:09,26.4141
17-Jul-2023 10:19:19,26.3906
17-Jul-2023 10:19:29,26.3828
17-Jul-2023 10:19:39,26.3828
17-Jul-2023 10:19:49,26.3906
17-Jul-2023 10:19:59,26.3984
17-Jul-2023 10:20:09,26.3828
17-Jul-2023 10:20:19,26.3203
17-Jul-2023 10:20:29,26.2969
17-Jul-2023 10:20:39,26.3047
17-Jul-2023 10:20:49,26.2734
17-Jul-2023 10:20:59,26.25
17-Jul-2023 10:21:09,26.1953
17-Jul-2023 10:21:19,26.1875
17-Jul-2023 10:21:29,26.1562
17-Jul-2023 10:21:39,26.1953
17-Jul-2023 10:21:49,26.2188
17-Jul-2023 10:21:59,26.2031
17-Jul-2023 10:22:09,26.2031
17-Jul-2023 10:22:19,26.2188
17-Jul-2023 10:22:29,26.1953
17-Jul-2023 10:22:39,26.2422
17-Jul-2023 10:22:49,26.2734
17-Jul-2023 10:22:59,26.2812
17-Jul-2023 10:23:09,26.2578
17-Jul-2023 10:23:19,26.1562
17-Jul-2023 10:23:29,26.1406
17-Jul-2023 10:23:39,26.1875
17-Jul-2023 10:23:49,26.1797
17-Jul-2023 10:23:59,26.1953
17-Jul-2023 10:24:09,26.1641
17-Jul-2023 10:24:19,26.1641
17-Jul-2023 10:24:29,26.2031
17-Jul-2023 10:24:39,26.1953
17-Jul-2023 10:24:49,26.1953
17-Jul-2023 10:24:59,26.2422
17-Jul-2023 10:25:09,26.2188
17-Jul-2023 10:25:19,26.2656
17-Jul-2023 10:25:29,26.3047
17-Jul-2023 10:25:39,26.2812
17-Jul-2023 10:25:49,26.2734
17-Jul-2023 10:25:59,26.2734
17-Jul-2023 10:26:09,26.2812
17-Jul-2023 10:26:19,26.3203
17-Jul-2023 10:26:29,26.3516
17-Jul-2023 10:26:39,26.3672
17-Jul-2023 10:26:49,26.3906
17-Jul-2023 10:26:59,26.4062
17-Jul-2023 10:27:09,26.4219
17-Jul-2023 10:27:19,26.4219
17-Jul-2023 10:27:29,26.4531
17-Jul-2023 10:27:39,26.4844
17-Jul-2023 10:27:49,26.4844
17-Jul-2023 10:27:59,26.5
17-Jul-2023 10:28:09,26.5312
17-Jul-2023 10:28:19,26.5312
17-Jul-2023 10:28:29,26.5469
17-Jul-2023 10:28:39,26.5938
17-Jul-2023 10:28:49,26.6172
17-Jul-2023 10:28:59,26.6406
17-Jul-2023 10:29:09,26.6328
17-Jul-2023 10:29:19,26.6406
17-Jul-2023 10:29:29,26.6406
17-Jul-2023 10:29:39,26.6562
17-Jul-2023 10:29:49,26.6641
17-Jul-2023 10:29:59,26.6797
17-Jul-2023 10:30:09,26.6875
17-Jul-2023 10:30:19,26.6797
17-Jul-2023 10:30:29,26.7109
17-Jul-2023 10:30:39,26.7344
17-Jul-2023 10:30:49,26.7344
17-Jul-2023 10:30:59,26.75
17-Jul-2023 10:31:09,26.7734
17-Jul-2023 10:31:19,26.7578
17-Jul-2023 10:31:29,26.7734
17-Jul-2023 10:31:39,26.7734
17-Jul-2023 10:31:49,26.8125
17-Jul-2023 10:31:59,26.8359
17-Jul-2023 10:32:09,26.8125
17-Jul-2023 10:32:19,26.7969
17-Jul-2023 10:32:29,26.8203
17-Jul-2023 10:32:39,26.8438
17-Jul-2023 10:32:49,26.8828
17-Jul-2023 10:32:59,26.8672
17-Jul-2023 10:33:09,26.8516
17-Jul-2023 10:33:19,26.7656
17-Jul-2023 10:33:29,26.75
17-Jul-2023 10:33:39,26.6797
17-Jul-2023 10:33:49,26.7266
17-Jul-2023 10:33:59,26.7891
17-Jul-2023 10:34:09,26.8438
17-Jul-2023 10:34:19,26.8672
17-Jul-2023 10:34:29,26.8594
17-Jul-2023 10:34:39,26.8125
17-Jul-2023 10:34:49,26.7578
17-Jul-2023 10:34:59,26.5938
17-Jul-2023 10:35:09,26.5547
17-Jul-2023 10:35:19,26.6094
17-Jul-2023 10:35:29,26.6172
17-Jul-2023 10:35:39,26.6094
17-Jul-2023 10:35:49,26.6562
17-Jul-2023 10:35:59,26.6484
17-Jul-2023 10:36:09,26.625
17-Jul-2023 10:36:19,26.6484
17-Jul-2023 10:36:29,26.6406
17-Jul-2023 10:36:39,26.625
17-Jul-2023 10:36:49,26.6484
17-Jul-2023 10:36:59,26.6875
17-Jul-2023 10:37:09,26.7188
17-Jul-2023 10:37:19,26.7188
17-Jul-2023 10:37:29,26.7266
17-Jul-2023 10:37:39,26.6953
17-Jul-2023 10:37:49,26.6562
17-Jul-2023 10:37:59,26.6406
17-Jul-2023 10:38:09,26.6797
17-Jul-2023 10:38:19,26.7109
17-Jul-2023 10:38:29,26.7656
17-Jul-2023 10:38:39,26.7812
17-Jul-2023 10:38:49,26.7969
17-Jul-2023 10:38:59,26.8438
17-Jul-2023 10:39:09,26.8594
17-Jul-2023 10:39:19,26.875
17-Jul-2023 10:39:30,26.9062
17-Jul-2023 10:39:40,26.9219
17-Jul-2023 10:39:50,26.9453
17-Jul-2023 10:40:00,26.9766
17-Jul-2023 10:40:10,26.9844
17-Jul-2023 10:40:20,27.0234
17-Jul-2023 10:40:30,27.0391
17-Jul-2023 10:40:40,27.0547
